date,q50_1022,actual_1022,q50_1023,actual_1023,q50_1024,actual_1024,selected_fund,strategy_return,q50_selected,ewbah_return,strategy_cumret,ewbah_cumret,fund_label
2025-04-12,-0.3103620130568743,1.3177122470761602,-0.21696988120675087,0.7389992174047186,-0.428887315094471,1.8690600145090295,1023,0.7389992174047186,-0.21696988120675087,1.308590492996636,0.29403289453892967,-1.744138975849367,SPP Generation 50-tal
2025-04-19,-0.07986903004348278,0.43318625254149423,-0.09804987255483866,0.21017234131988125,-0.17134598642587662,0.6489002083362446,1022,0.43318625254149423,-0.07986903004348278,0.4307529340658734,0.7284928571575193,-1.3208989715961508,SPP Generation 60-tal
2025-04-26,0.32530457340180874,-0.030550466762255056,0.08959329500794411,0.036408425781636354,0.32394101470708847,-0.09481739778280052,1022,-0.030550466762255056,0.32530457340180874,-0.029653146254473073,0.697719832427083,-1.3501604297467082,SPP Generation 60-tal
2025-05-03,0.4848528113216162,2.1862954412885913,0.12848567217588425,0.9467591160186284,0.4961337000131607,3.3143646411478462,1024,3.3143646411478462,0.4961337000131607,2.1491397328183552,4.035209452995161,0.7699624688191733,SPP Generation 70-tal
2025-05-10,0.42930196039378643,-1.159426384673147,0.06092260032892227,-0.618309225800435,0.4720970690250397,-1.6307113983744757,1024,-1.6307113983744757,0.4720970690250397,-1.1361490029493526,2.338695434122414,-0.374934455042748,SPP Generation 70-tal
2025-05-17,0.5362888779491186,0.9829090935857436,0.10336213931441307,0.5166324528971437,0.5088444352149963,1.408793547388723,1022,0.9829090935857436,0.5362888779491186,0.9694450312905367,3.3445917778014262,0.5908757928027626,SPP Generation 60-tal
2025-05-24,0.4156262781471014,0.2627499745966315,-0.040180597454309464,0.21294921721069748,0.395440898835659,0.31011767964547293,1022,0.2627499745966315,0.4156262781471014,0.261938957150934,3.6161296664445786,0.8543624838434312,SPP Generation 60-tal
2025-05-31,0.44731547497212887,0.155852032371426,0.007925420999526978,0.02602694698278275,0.46330173313617706,0.25163426192839233,1024,0.25163426192839233,0.46330173313617706,0.144504413760867,3.8768633495695184,1.000101489102974,SPP Generation 70-tal
2025-06-07,0.3818965218961239,0.2755719337283295,-0.06014838628470898,0.15311324552922467,0.4076969400048256,0.37551557567406374,1024,0.37551557567406374,0.4076969400048256,0.2680669183105393,4.2669371509688006,1.270849348655318,SPP Generation 70-tal
2025-06-14,0.33329662308096886,0.47586209678673413,-0.049152886494994164,0.35025003497898666,0.3596494719386101,0.5997884922569318,1024,0.5997884922569318,0.3596494719386101,0.47530020800755085,4.892318241229063,1.7521899062604689,SPP Generation 70-tal
2025-06-21,0.3246435672044754,0.6797886026303189,-0.0629431251436472,0.383431113538622,0.3636150136590004,0.954630092401054,1024,0.954630092401054,0.3636150136590004,0.672616602856665,5.893651875776911,2.4365920293402326,SPP Generation 70-tal
2025-06-28,0.3564087338745594,-0.26689531037989783,-0.04326137900352478,-0.2651776058428058,0.3076822906732559,-0.26225982277935167,1022,-0.26689531037989783,0.3564087338745594,-0.26477757966735177,5.611026684930437,2.1653629002712336,SPP Generation 60-tal
2025-07-05,0.386882696300745,0.7424714328389244,-0.008822813630104065,0.40946202468029547,0.3546579107642174,1.0696413531763393,1022,0.7424714328389244,0.386882696300745,0.7405249368985197,6.395158387993945,2.9219228894205855,SPP Generation 60-tal
2025-07-12,0.3271151967346668,0.14503731521321597,-0.08549715392291546,0.106681662491697,0.3067517504096031,0.18518261473840206,1022,0.14503731521321597,0.3271151967346668,0.14563386414777169,6.549471069236731,3.0718120627796424,SPP Generation 60-tal
